Baths,Beds,Location,Square Meter,base_price,city,country,page,price_usd,property_type,sub_div,lat,lon
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,86400, Cairo,Egypt,commercial,1359072,Retail, New Cairo City,30.06310285,31.45544748
2,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,20000, Cairo,Egypt,commercial,314600,Medical Facility, New Cairo City,30.06310285,31.45544748
1,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",150,18000, Giza,Egypt,commercial,283140,Office Space, Mohandessin,30.0170039,31.2134508
3,,"Sun City Gardens, Ext North Inves Area, New Cairo City, Cairo","1,000",100000, Cairo,Egypt,commercial,1573000,Shop, New Cairo City,30.02012785,31.49822063
4,,"Lebanon St., Mohandessin, Giza",500,250000, Giza,Egypt,commercial,3932500,Shop, Mohandessin,30.0170039,31.2134508
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",650,266000, Cairo,Egypt,commercial,4184180,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,65000, Cairo,Egypt,commercial,1022450,Office Space, New Cairo City,30.06310285,31.45544748
,,"Telal Al Jazeera, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",165,65000, Giza,Egypt,commercial,1022450,Office Space, Sheikh Zayed City,30.048347,30.9832235
1,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",200,85000, Cairo,Egypt,commercial,1337050,Shop, New Cairo City,30.06310285,31.45544748
2,,"Al Horreya St., New Maadi, Hay El Maadi, Cairo",320,100000, Cairo,Egypt,commercial,1573000,Shop, Hay El Maadi,29.9925522,31.2793916
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",120,48000, Cairo,Egypt,commercial,755040,Office Space, New Cairo City,30.02012785,31.49822063
1,,"District 2, The 5th Settlement, New Cairo City, Cairo",93,28830, Cairo,Egypt,commercial,453495.9,Office Space, New Cairo City,30.02012785,31.49822063
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",90,45000, Cairo,Egypt,commercial,707850,Office Space, New Cairo City,30.02012785,31.49822063
1,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000, Cairo,Egypt,commercial,298870,Office Space, New Cairo City,30.02012785,31.49822063
1,,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",280,150000, Giza,Egypt,commercial,2359500,Shop, Mohandessin,30.0170039,31.2134508
2,,"Geziret Al Arab St. (El Mohandes Mohamed Hassan Helmy), Mohandessin, Giza",158,55000, Giza,Egypt,commercial,865150,Office Space, Mohandessin,30.0170039,31.2134508
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",444,400000, Cairo,Egypt,commercial,6292000,Retail, New Cairo City,30.06310285,31.45544748
7+,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000, Cairo,Egypt,commercial,314600,Office Space, New Cairo City,30.06310285,31.45544748
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",124,120000, Cairo,Egypt,commercial,1887600,Shop, New Cairo City,30.02012785,31.49822063
1,,"Raml Station, Hay Wasat, Alexandria",40,5500, Alexandria,Egypt,commercial,86515,Office Space, Hay Wasat,30.9693218,29.82774415
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","6,000",1000, Cairo,Egypt,commercial,15730,Whole Building, New Cairo City,30.06310285,31.45544748
1,,"Mosadak St., Dokki, Giza",140,8500, Giza,Egypt,commercial,133705,Office Space, Dokki,30.0170039,31.2134508
1,,"Ismail Mohamed St., Zamalek, Cairo",160,15000, Cairo,Egypt,commercial,235950,Office Space, Zamalek,30.048819,31.243666
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",600,270000, Cairo,Egypt,commercial,4247100,Shop, New Cairo City,30.02012785,31.49822063
2,,"Abdel Moneim Riad St., Mohandessin, Giza",175,30000, Giza,Egypt,commercial,471900,Shop, Mohandessin,30.0170039,31.2134508
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",185,130000, Cairo,Egypt,commercial,2044900,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",162,60000, Giza,Egypt,commercial,943800,Office Space, 6 October City,30.1176285,31.367206
7+,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,125000, Cairo,Egypt,commercial,1966250,Office Space, New Cairo City,30.02012785,31.49822063
1,,"Waslet Dahshur Road, Green Belt, 6 October City, Giza",295,85000, Giza,Egypt,commercial,1337050,Shop, 6 October City,30.1176285,31.367206
3,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",200,45000, Giza,Egypt,commercial,707850,Retail, Sheikh Zayed City,30.048347,30.9832235
3,,"Ahmed Heshmat St., Zamalek, Cairo",600,150000, Cairo,Egypt,commercial,2359500,Full Floor, Zamalek,30.048819,31.243666
2,,"Mohi Al Din Abou El Ezz St., Dokki, Giza",270,40000, Giza,Egypt,commercial,629200,Office Space, Dokki,30.0170039,31.2134508
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",300,255000, Cairo,Egypt,commercial,4011150,Retail, New Cairo City,30.06310285,31.45544748
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,55000, Cairo,Egypt,commercial,865150,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Midtown, South Investors Area, New Cairo City, Cairo",150,130000, Cairo,Egypt,commercial,2044900,Shop, New Cairo City,30.02012785,31.49822063
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,65000, Cairo,Egypt,commercial,1022450,Office Space, New Cairo City,30.06310285,31.45544748
7+,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",93,40000, Cairo,Egypt,commercial,629200,Office Space, New Cairo City,30.06310285,31.45544748
4,,"Al Gezira St., 4th District, Sheikh Zayed City, Giza",400,30000, Giza,Egypt,commercial,471900,Villa, Sheikh Zayed City,30.048347,30.9832235
3,,"Mohamed Anis St., Zamalek, Cairo",240,25000, Cairo,Egypt,commercial,393250,Office Space, Zamalek,30.048819,31.243666
2,,"Al Joman, 7th District, Sheikh Zayed City, Giza","1,000",404400, Giza,Egypt,commercial,6361212,Shop, Sheikh Zayed City,30.048347,30.9832235
2,,"Shehab St., Mohandessin, Giza",180,25000, Giza,Egypt,commercial,393250,Office Space, Mohandessin,30.0170039,31.2134508
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",150,90000, Cairo,Egypt,commercial,1415700,Office Space, New Cairo City,30.02012785,31.49822063
2,,"Al Joman, 7th District, Sheikh Zayed City, Giza",314,125600, Giza,Egypt,commercial,1975688,Shop, Sheikh Zayed City,30.048347,30.9832235
7+,,"El Laselky St., Hay El Maadi, Cairo","4,500",80350, Cairo,Egypt,commercial,1263905.5,Office Space, Hay El Maadi,30.048819,31.243666
4,,"26th July St., Zamalek, Cairo",480,40000, Cairo,Egypt,commercial,629200,Office Space, Zamalek,30.048819,31.243666
1,,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",82,10000, Giza,Egypt,commercial,157300,Office Space, Sheikh Zayed City,30.048347,30.9832235
1,,"Central Axis, 5th District, 6 October City, Giza",43,5000, Giza,Egypt,commercial,78650,Medical Facility, 6 October City,30.1176285,31.367206
3,,"Fifth Square, North Investors Area, New Cairo City, Cairo",240,15000, Cairo,Egypt,commercial,235950,Office Space, New Cairo City,30.02012785,31.49822063
2,,"Al Haram  St., Giza District, Ganoub El Giza, Giza",190,9500, Giza,Egypt,commercial,149435,Office Space, Ganoub El Giza,30.073209,31.2387662
5,,"Lebanon St., Mohandessin, Giza",460,55000, Giza,Egypt,commercial,865150,Office Space, Mohandessin,30.0170039,31.2134508
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",57,24000, Cairo,Egypt,commercial,377520,Office Space, New Cairo City,30.06310285,31.45544748
3,,"Shehab St., Mohandessin, Giza",100,15000, Giza,Egypt,commercial,235950,Office Space, Mohandessin,30.0170039,31.2134508
3,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",300,25000, Giza,Egypt,commercial,393250,Office Space, Mohandessin,30.0170039,31.2134508
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",125,65000, Cairo,Egypt,commercial,1022450,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Al Joman, 7th District, Sheikh Zayed City, Giza",121,97120, Giza,Egypt,commercial,1527697.6,Office Space, Sheikh Zayed City,30.048347,30.9832235
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",137,115000, Cairo,Egypt,commercial,1808950,Office Space, New Cairo City,30.02012785,31.49822063
1,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,60000, Cairo,Egypt,commercial,943800,Office Space, New Cairo City,29.9921014,31.4046293
2,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",316,95000, Cairo,Egypt,commercial,1494350,Shop, Hay El Maadi,29.9925522,31.2793916
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",99,47000, Giza,Egypt,commercial,739310,Office Space, Sheikh Zayed City,30.048347,30.9832235
3,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",273,90000, Cairo,Egypt,commercial,1415700,Shop, New Cairo City,30.02012785,31.49822063
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",43,19000, Cairo,Egypt,commercial,298870,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Lebanon St., Mohandessin, Giza",60,7000, Giza,Egypt,commercial,110110,Office Space, Mohandessin,30.0170039,31.2134508
2,,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",134,55000, Giza,Egypt,commercial,865150,Office Space, Sheikh Zayed City,30.048347,30.9832235
2,,"Palestine St., New Maadi, Hay El Maadi, Cairo",90,12000, Cairo,Egypt,commercial,188760,Office Space, Hay El Maadi,29.9925522,31.2793916
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,28000, Cairo,Egypt,commercial,440440,Shop, New Cairo City,30.06310285,31.45544748
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",210,70000, Cairo,Egypt,commercial,1101100,Shop, New Cairo City,30.02012785,31.49822063
1,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",74,25900, Giza,Egypt,commercial,407407,Office Space, 6 October City,30.1176285,31.367206
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,60000, Cairo,Egypt,commercial,943800,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000, Cairo,Egypt,commercial,314600,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Mnia Alkmh   Cairo Road , Nile Corniche St., Rod El Farag, Hay Shobra, Cairo",240,14000, Cairo,Egypt,commercial,220220,Office Space, Hay Shobra,30.0805703,31.2454264
2,,"Cairo Alexandria Desert Road, 6 October City, Giza",150,35000, Giza,Egypt,commercial,550550,Office Space, 6 October City,30.0170039,31.2134508
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",37,15000, Cairo,Egypt,commercial,235950,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",300,170000, Cairo,Egypt,commercial,2674100,Office Space, New Cairo City,30.06310285,31.45544748
3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",800,200000, Cairo,Egypt,commercial,3146000,Office Space, New Cairo City,30.02012785,31.49822063
2,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",73,27740, Cairo,Egypt,commercial,436350.2,Medical Facility, New Cairo City,30.06310285,31.45544748
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",325,180000, Cairo,Egypt,commercial,2831400,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Palestine St., New Maadi, Hay El Maadi, Cairo",100,15000, Cairo,Egypt,commercial,235950,Office Space, Hay El Maadi,29.9925522,31.2793916
2,,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",650,120000, Cairo,Egypt,commercial,1887600,Office Space, El Nozha,30.1262176,31.2960869
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000, Cairo,Egypt,commercial,393250,Office Space, New Cairo City,30.06310285,31.45544748
,,"Shehab St., Mohandessin, Giza",40,4000, Giza,Egypt,commercial,62920,Office Space, Mohandessin,30.0170039,31.2134508
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,15000, Cairo,Egypt,commercial,235950,Medical Facility, New Cairo City,30.06310285,31.45544748
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,27000, Cairo,Egypt,commercial,424710,Retail, New Cairo City,30.06310285,31.45544748
7+,,"The Water Way, North Investors Area, New Cairo City, Cairo","1,100",720000, Cairo,Egypt,commercial,11325600,Full Floor, New Cairo City,30.02012785,31.49822063
4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,70000, Cairo,Egypt,commercial,1101100,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,50000, Cairo,Egypt,commercial,786500,Office Space, Hay El Maadi,30.048819,31.243666
2,,"Sheikh Zayed Compounds, Sheikh Zayed City, Giza",120,50000, Giza,Egypt,commercial,786500,Retail, Sheikh Zayed City,30.0170039,31.2134508
1,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",270,40000, Giza,Egypt,commercial,629200,Office Space, Sheikh Zayed City,30.048347,30.9832235
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",61,9500, Cairo,Egypt,commercial,149435,Medical Facility, New Cairo City,30.06310285,31.45544748
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",46,11000, Cairo,Egypt,commercial,173030,Medical Facility, New Cairo City,30.06310285,31.45544748
3,,"Al Bostan St., 9th District, Sheikh Zayed City, Giza",130,52000, Giza,Egypt,commercial,817960,Office Space, Sheikh Zayed City,30.048347,30.9832235
3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",520,160000, Cairo,Egypt,commercial,2516800,Bulk Rent Unit, New Cairo City,30.02012785,31.49822063
1,,"Al Sheikh Al Marsafi St., Zamalek, Cairo",280,47500, Cairo,Egypt,commercial,747175,Office Space, Zamalek,30.048819,31.243666
4,,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",180,16500, Cairo,Egypt,commercial,259545,Office Space, Zamalek,30.048819,31.243666
1,,"Central Axis, 5th District, 6 October City, Giza",800,65000, Giza,Egypt,commercial,1022450,Show Room, 6 October City,30.1176285,31.367206
1,,"Saad Zaghloul St., El Katameya, New Cairo City, Cairo","1,450",200000, Cairo,Egypt,commercial,3146000,Warehouse, New Cairo City,30.02012785,31.49822063
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,24000, Cairo,Egypt,commercial,377520,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",99,45000, Giza,Egypt,commercial,707850,Medical Facility, Sheikh Zayed City,30.048347,30.9832235
4,,"Lebanon St., Mohandessin, Giza",40,5500, Giza,Egypt,commercial,86515,Office Space, Mohandessin,30.0170039,31.2134508
2,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",400,120000, Cairo,Egypt,commercial,1887600,Shop, El Nozha,30.1262176,31.2960869
2,,"Al Diyar, Al Narges, New Cairo City, Cairo",850,362000, Cairo,Egypt,commercial,5694260,Office Space, New Cairo City,30.02012785,31.49822063
4,,"Shehab St., Mohandessin, Giza",70,7000, Giza,Egypt,commercial,110110,Office Space, Mohandessin,30.0170039,31.2134508
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000, Cairo,Egypt,commercial,471900,Office Space, New Cairo City,30.06310285,31.45544748
,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",500,200000, Cairo,Egypt,commercial,3146000,Office Space, New Cairo City,30.02012785,31.49822063
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",480,300000, Cairo,Egypt,commercial,4719000,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Street 9, Maadi, Hay El Maadi, Cairo",45,70000, Cairo,Egypt,commercial,1101100,Retail, Hay El Maadi,29.9925522,31.2793916
2,,"Palestine St., New Maadi, Hay El Maadi, Cairo",80,12000, Cairo,Egypt,commercial,188760,Office Space, Hay El Maadi,29.9925522,31.2793916
1,,"Al Lebiny St., Abu Sir, Al Badrashin, Giza",120,65000, Giza,Egypt,commercial,1022450,Shop, Al Badrashin,29.85595045,31.32217833
2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,47000, Cairo,Egypt,commercial,739310,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",71,20000, Cairo,Egypt,commercial,314600,Office Space, New Cairo City,30.06310285,31.45544748
7,,"Zayed 2000, 4th District, Sheikh Zayed City, Giza",480,120000, Giza,Egypt,commercial,1887600,Office Space, Sheikh Zayed City,30.048347,30.9832235
3,,"Lebanon St., Mohandessin, Giza",90,14000, Giza,Egypt,commercial,220220,Office Space, Mohandessin,30.0170039,31.2134508
1,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",951,466000, Giza,Egypt,commercial,7330180,Office Space, Sheikh Zayed City,30.048347,30.9832235
1,,"Wezaret Al Zeraa St., Dokki, Giza",700,125000, Giza,Egypt,commercial,1966250,Office Space, Dokki,30.0170039,31.2134508
6,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",150,135000, Cairo,Egypt,commercial,2123550,Retail, New Cairo City,30.06310285,31.45544748
2,,"Al Nasr Road, 6th Zone, Nasr City, Cairo",79,15000, Cairo,Egypt,commercial,235950,Medical Facility, Nasr City,30.0521177,31.3422045
5,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",780000, Cairo,Egypt,commercial,12269400,Office Space, New Cairo City,30.06310285,31.45544748
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",59,23000, Cairo,Egypt,commercial,361790,Office Space, New Cairo City,30.06310285,31.45544748
1,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo","1,450",350000, Cairo,Egypt,commercial,5505500,Office Space, El Nozha,30.1262176,31.2960869
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",391,100000, Cairo,Egypt,commercial,1573000,Office Space, New Cairo City,30.06310285,31.45544748
4,,"Elia Abu Madi St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",77,55000, Cairo,Egypt,commercial,865150,Shop, New Cairo City,30.063584,31.4889939
1,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,58000, Cairo,Egypt,commercial,912340,Office Space, New Cairo City,29.9921014,31.4046293
1,,"Al Haram  St., Giza District, Ganoub El Giza, Giza",100,60000, Giza,Egypt,commercial,943800,Shop, Ganoub El Giza,30.073209,31.2387662
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",260,185000, Cairo,Egypt,commercial,2910050,Office Space, New Cairo City,30.06310285,31.45544748
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",62,70000, Cairo,Egypt,commercial,1101100,Shop, New Cairo City,30.02012785,31.49822063
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,18000, Cairo,Egypt,commercial,283140,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",120,60000, Giza,Egypt,commercial,943800,Office Space, Sheikh Zayed City,30.048347,30.9832235
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",58,23000, Cairo,Egypt,commercial,361790,Office Space, New Cairo City,30.06310285,31.45544748
,,"Midtown, South Investors Area, New Cairo City, Cairo",150,100000, Cairo,Egypt,commercial,1573000,Retail, New Cairo City,30.02012785,31.49822063
,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",350,175000, Cairo,Egypt,commercial,2752750,Office Space, New Cairo City,30.06310285,31.45544748
2,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",240,55000, Giza,Egypt,commercial,865150,Shop, Sheikh Zayed City,30.048347,30.9832235
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,157250, Cairo,Egypt,commercial,2473542.5,Office Space, New Cairo City,30.02012785,31.49822063
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000, Cairo,Egypt,commercial,393250,Office Space, New Cairo City,30.06310285,31.45544748
2,,"The Water Way, North Investors Area, New Cairo City, Cairo",280,50000, Cairo,Egypt,commercial,786500,Retail, New Cairo City,30.02012785,31.49822063
1,,"Street 22, 1st District, Sheikh Zayed City, Giza",350,150000, Giza,Egypt,commercial,2359500,Retail, Sheikh Zayed City,30.048347,30.9832235
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",160,78400, Giza,Egypt,commercial,1233232,Office Space, Sheikh Zayed City,30.048347,30.9832235
2,,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",122,60000, Giza,Egypt,commercial,943800,Office Space, Sheikh Zayed City,30.048347,30.9832235
7+,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","3,000",120000, Cairo,Egypt,commercial,1887600,Villa, New Cairo City,30.06310285,31.45544748
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",243,175000, Cairo,Egypt,commercial,2752750,Retail, New Cairo City,30.02012785,31.49822063
1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",75,37500, Cairo,Egypt,commercial,589875,Medical Facility, New Cairo City,30.02012785,31.49822063
7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,250",565000, Cairo,Egypt,commercial,8887450,Office Space, New Cairo City,30.06310285,31.45544748
7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,19000, Cairo,Egypt,commercial,298870,Office Space, New Cairo City,30.06310285,31.45544748
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",55,35000, Cairo,Egypt,commercial,550550,Retail, New Cairo City,30.02012785,31.49822063
1,,"Al Mehwar Al Markazi, 1st District, 6 October City, Giza",180,85000, Giza,Egypt,commercial,1337050,Retail, 6 October City,30.1176285,31.367206
7+,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo","2,700",242250, Cairo,Egypt,commercial,3810592.5,Whole Building, Hay El Maadi,29.9925522,31.2793916
2,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",84,25000, Giza,Egypt,commercial,393250,Office Space, Sheikh Zayed City,30.048347,30.9832235
7+,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo","1,430",300000, Cairo,Egypt,commercial,4719000,Whole Building, New Cairo City,30.02012785,31.49822063
3,,"Lebanon St., Mohandessin, Giza",280,25000, Giza,Egypt,commercial,393250,Office Space, Mohandessin,30.0170039,31.2134508
1,,"Green Hills, 26th of July Corridor, 6 October City, Giza",89,2760000, Giza,Egypt,commercial,43414800,Medical Facility, 6 October City,30.1176285,31.367206
1,,"Dr Al Sheemy St., 9th Zone, Nasr City, Cairo",63,132300, Cairo,Egypt,commercial,2081079,Office Space, Nasr City,30.0521177,31.3422045
1,,"Waslet Dahshur Road, Green Belt, 6 October City, Giza",300,100000, Giza,Egypt,commercial,1573000,Shop, 6 October City,30.1176285,31.367206
1,,"Al Kasr Al Ainy St., Garden City, Cairo",325,162500, Cairo,Egypt,commercial,2556125,Shop, Garden City,30.048819,31.243666
4,,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",370,135000, Giza,Egypt,commercial,2123550,Shop, Sheikh Zayed City,30.048347,30.9832235
4,,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",550,45000, Giza,Egypt,commercial,707850,Office Space, Mohandessin,30.0170039,31.2134508
,,"Ismailia Desert Road, Industrial Area 10th Ramadan, 10th of Ramadan City, Sharqia","60,000",900000, Sharqia,Egypt,commercial,14157000,Land, 10th of Ramadan City,30.2900096,31.749342
4,,"Quraish St., Industrial Area 10th Ramadan, 10th of Ramadan City, Sharqia","3,024",100000, Sharqia,Egypt,commercial,1573000,Whole Building, 10th of Ramadan City,30.2900096,31.749342
1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",47,12000, Cairo,Egypt,commercial,188760,Medical Facility, New Cairo City,30.06310285,31.45544748
3,,"Gameat Al Dewal Al Arabeya St., Mohandessin, Giza",220,20000, Giza,Egypt,commercial,314600,Office Space, Mohandessin,30.0170039,31.2134508
2,,"Abd Al Hameed Lotfy St., Dokki, Giza",250,15000, Giza,Egypt,commercial,235950,Office Space, Dokki,30.0170039,31.2134508
2,,"The Courtyard, 12th District, Sheikh Zayed City, Giza",180,45000, Giza,Egypt,commercial,707850,Shop, Sheikh Zayed City,30.048347,30.9832235
7+,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",730000, Cairo,Egypt,commercial,11482900,Office Space, New Cairo City,30.02012785,31.49822063
1,,"Moon Valley, South Investors Area, New Cairo City, Cairo",70,50000, Cairo,Egypt,commercial,786500,Retail, New Cairo City,30.02012785,31.49822063
4,,"Street53, District 1, The 5th Settlement, New Cairo City, Cairo",450,85000, Cairo,Egypt,commercial,1337050,Office Space, New Cairo City,30.06310285,31.45544748
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","17,000",3808000, Cairo,Egypt,commercial,59899840,Whole Building, New Cairo City,30.06310285,31.45544748
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",650,650000, Cairo,Egypt,commercial,10224500,Office Space, New Cairo City,30.06310285,31.45544748
5,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",45,17000, Cairo,Egypt,commercial,267410,Office Space, New Cairo City,30.06310285,31.45544748
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,000",666000, Cairo,Egypt,commercial,10476180,Office Space, New Cairo City,30.06310285,31.45544748
3,,"The Polygon, Sheikh Zayed Compounds, Sheikh Zayed City, Giza","1,044",313200, Giza,Egypt,commercial,4926636,Office Space, Sheikh Zayed City,30.048347,30.9832235
,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",160,230000, Cairo,Egypt,commercial,3617900,Shop, New Cairo City,30.06310285,31.45544748
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",140,70000, Cairo,Egypt,commercial,1101100,Office Space, New Cairo City,30.06310285,31.45544748
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",360,320000, Cairo,Egypt,commercial,5033600,Shop, New Cairo City,30.06310285,31.45544748
,,"Degla Square, Degla, Hay El Maadi, Cairo",400,88000, Cairo,Egypt,commercial,1384240,Office Space, Hay El Maadi,29.9925522,31.2793916
